"Area","MTU","Biomass  - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"Belgium (BE)","01.01.2022 10:00 - 01.01.2022 11:00 (UTC)","256","n/e","n/e","1019","n/e","0","n/e","n/e","n/e","","38","7","n/e","n/e","5967","574","n/e","672","271","2134","676"
"Belgium (BE)","01.01.2022 11:00 - 01.01.2022 12:00 (UTC)","260","n/e","n/e","1013","n/e","0","n/e","n/e","n/e","101","","7","n/e","n/e","5968","516","n/e","1071","276","2139","608"
"Belgium (BE)","01.01.2022 12:00 - 01.01.2022 13:00 (UTC)","260","n/e","n/e","1052","n/e","0","n/e","n/e","n/e","","49","7","n/e","n/e","5968","505","n/e","1033","273","2134","683"
"Belgium (BE)","01.01.2022 13:00 - 01.01.2022 14:00 (UTC)","262","n/e","n/e","1022","n/e","0","n/e","n/e","n/e","","254","7","n/e","n/e","5968","509","n/e","690","271","2108","603"
"Belgium (BE)","01.01.2022 14:00 - 01.01.2022 15:00 (UTC)","260","n/e","n/e","1019","n/e","0","n/e","n/e","n/e","","217","7","n/e","n/e","5965","507","n/e","338","272","2106","621"
"Belgium (BE)","01.01.2022 15:00 - 01.01.2022 16:00 (UTC)","257","n/e","n/e","1026","n/e","0","n/e","n/e","n/e","51","0","7","n/e","n/e","5965","506","n/e","50","277","2091","679"
"Belgium (BE)","01.01.2022 16:00 - 01.01.2022 17:00 (UTC)","259","n/e","n/e","1097","n/e","0","n/e","n/e","n/e","553","","7","n/e","n/e","5965","467","n/e","0","277","2125","798"
"Belgium (BE)","01.01.2022 17:00 - 01.01.2022 18:00 (UTC)","225","n/e","n/e","1124","n/e","0","n/e","n/e","n/e","687","","7","n/e","n/e","5964","434","n/e","0","272","2067","843"
"Belgium (BE)","01.01.2022 18:00 - 01.01.2022 19:00 (UTC)","219","n/e","n/e","1112","n/e","0","n/e","n/e","n/e","683","","7","n/e","n/e","5962","450","n/e","0","272","2070","1074"
"Belgium (BE)","01.01.2022 19:00 - 01.01.2022 20:00 (UTC)","230","n/e","n/e","1087","n/e","0","n/e","n/e","n/e","687","","7","n/e","n/e","5963","445","n/e","0","271","2002","1112"
"Belgium (BE)","01.01.2022 20:00 - 01.01.2022 21:00 (UTC)","246","n/e","n/e","1054","n/e","0","n/e","n/e","n/e","285","","7","n/e","n/e","5966","434","n/e","0","276","1944","1145"
"Belgium (BE)","01.01.2022 21:00 - 01.01.2022 22:00 (UTC)","245","n/e","n/e","1052","n/e","0","n/e","n/e","n/e","252","","6","n/e","n/e","5965","416","n/e","0","281","1910","1138"
"Belgium (BE)","01.01.2022 22:00 - 01.01.2022 23:00 (UTC)","252","n/e","n/e","1013","n/e","0","n/e","n/e","n/e","7","0","6","n/e","n/e","5967","410","n/e","0","278","2051","1063"
"Belgium (BE)","01.01.2022 23:00 - 02.01.2022 00:00 (UTC)","265","n/e","n/e","946","n/e","0","n/e","n/e","n/e","","153","6","n/e","n/e","5966","406","n/e","0","273","2121","917"
"Belgium (BE)","02.01.2022 00:00 - 02.01.2022 01:00 (UTC)","261","n/e","n/e","986","n/e","0","n/e","n/e","n/e","","140","6","n/e","n/e","5966","436","n/e","0","272","2147","786"
"Belgium (BE)","02.01.2022 01:00 - 02.01.2022 02:00 (UTC)","198","n/e","n/e","1057","n/e","0","n/e","n/e","n/e","","73","6","n/e","n/e","5968","443","n/e","0","273","2158","706"
"Belgium (BE)","02.01.2022 02:00 - 02.01.2022 03:00 (UTC)","142","n/e","n/e","1004","n/e","0","n/e","n/e","n/e","","920","6","n/e","n/e","5968","441","n/e","0","271","2116","809"
"Belgium (BE)","02.01.2022 03:00 - 02.01.2022 04:00 (UTC)","139","n/e","n/e","1050","n/e","0","n/e","n/e","n/e","","932","6","n/e","n/e","5969","445","n/e","0","272","2141","694"
"Belgium (BE)","02.01.2022 04:00 - 02.01.2022 05:00 (UTC)","142","n/e","n/e","1075","n/e","0","n/e","n/e","n/e","","890","6","n/e","n/e","5970","466","n/e","0","268","2164","735"
"Belgium (BE)","02.01.2022 05:00 - 02.01.2022 06:00 (UTC)","143","n/e","n/e","1070","n/e","0","n/e","n/e","n/e","","734","6","n/e","n/e","5969","500","n/e","0","257","2142","1067"
"Belgium (BE)","02.01.2022 06:00 - 02.01.2022 07:00 (UTC)","211","n/e","n/e","1082","n/e","0","n/e","n/e","n/e","","955","6","n/e","n/e","5968","488","n/e","0","256","2148","1426"
"Belgium (BE)","02.01.2022 07:00 - 02.01.2022 08:00 (UTC)","266","n/e","n/e","1070","n/e","0","n/e","n/e","n/e","","44","7","n/e","n/e","5965","504","n/e","0","240","2157","1612"
"Belgium (BE)","02.01.2022 08:00 - 02.01.2022 09:00 (UTC)","258","n/e","n/e","1076","n/e","0","n/e","n/e","n/e","","151","7","n/e","n/e","5966","500","n/e","57","244","2158","1684"
"Belgium (BE)","02.01.2022 09:00 - 02.01.2022 10:00 (UTC)","216","n/e","n/e","1064","n/e","0","n/e","n/e","n/e","","179","7","n/e","n/e","5966","496","n/e","270","255","2172","1507"
"Belgium (BE)","02.01.2022 10:00 - 02.01.2022 11:00 (UTC)","201","n/e","n/e","1078","n/e","0","n/e","n/e","n/e","8","62","7","n/e","n/e","5963","491","n/e","481","268","2155","1389"
"Belgium (BE)","02.01.2022 11:00 - 02.01.2022 12:00 (UTC)","258","n/e","n/e","1114","n/e","0","n/e","n/e","n/e","235","","7","n/e","n/e","5965","548","n/e","640","268","2079","1465"
"Belgium (BE)","02.01.2022 12:00 - 02.01.2022 13:00 (UTC)","266","n/e","n/e","1081","n/e","0","n/e","n/e","n/e","185","","7","n/e","n/e","5967","577","n/e","610","265","2071","1377"
"Belgium (BE)","02.01.2022 13:00 - 02.01.2022 14:00 (UTC)","267","n/e","n/e","1067","n/e","0","n/e","n/e","n/e","26","2","7","n/e","n/e","5968","549","n/e","369","269","2097","1345"
"Belgium (BE)","02.01.2022 14:00 - 02.01.2022 15:00 (UTC)","267","n/e","n/e","1064","n/e","0","n/e","n/e","n/e","27","2","7","n/e","n/e","5969","520","n/e","171","268","2120","1298"
"Belgium (BE)","02.01.2022 15:00 - 02.01.2022 16:00 (UTC)","260","n/e","n/e","1060","n/e","0","n/e","n/e","n/e","307","","7","n/e","n/e","5968","546","n/e","20","269","2154","1258"
"Belgium (BE)","02.01.2022 16:00 - 02.01.2022 17:00 (UTC)","268","n/e","n/e","1074","n/e","0","n/e","n/e","n/e","812","","7","n/e","n/e","5967","514","n/e","0","269","2118","1296"
"Belgium (BE)","02.01.2022 17:00 - 02.01.2022 18:00 (UTC)","269","n/e","n/e","1199","n/e","0","n/e","n/e","n/e","917","","7","n/e","n/e","5965","515","n/e","0","270","2163","1648"
"Belgium (BE)","02.01.2022 18:00 - 02.01.2022 19:00 (UTC)","273","n/e","n/e","1081","n/e","0","n/e","n/e","n/e","871","","7","n/e","n/e","5963","476","n/e","0","265","2175","1886"
"Belgium (BE)","02.01.2022 19:00 - 02.01.2022 20:00 (UTC)","274","n/e","n/e","1065","n/e","0","n/e","n/e","n/e","423","","7","n/e","n/e","5961","432","n/e","0","265","2176","1957"
"Belgium (BE)","02.01.2022 20:00 - 02.01.2022 21:00 (UTC)","281","n/e","n/e","1152","n/e","0","n/e","n/e","n/e","197","","6","n/e","n/e","5964","449","n/e","0","266","2169","1978"
"Belgium (BE)","02.01.2022 21:00 - 02.01.2022 22:00 (UTC)","280","n/e","n/e","1120","n/e","0","n/e","n/e","n/e","356","","6","n/e","n/e","5966","479","n/e","0","269","2172","1892"
"Belgium (BE)","02.01.2022 22:00 - 02.01.2022 23:00 (UTC)","284","n/e","n/e","1085","n/e","0","n/e","n/e","n/e","10","67","6","n/e","n/e","5962","472","n/e","0","269","2171","1784"
"Belgium (BE)","02.01.2022 23:00 - 03.01.2022 00:00 (UTC)","282","n/e","n/e","1087","n/e","0","n/e","n/e","n/e","","996","6","n/e","n/e","5968","449","n/e","0","269","2152","1724"
"Belgium (BE)","03.01.2022 00:00 - 03.01.2022 01:00 (UTC)","208","n/e","n/e","1058","n/e","0","n/e","n/e","n/e","","914","6","n/e","n/e","5969","478","n/e","0","265","2169","1679"
"Belgium (BE)","03.01.2022 01:00 - 03.01.2022 02:00 (UTC)","159","n/e","n/e","1068","n/e","0","n/e","n/e","n/e","","898","6","n/e","n/e","5971","461","n/e","0","266","2171","1565"
"Belgium (BE)","03.01.2022 02:00 - 03.01.2022 03:00 (UTC)","160","n/e","n/e","1072","n/e","0","n/e","n/e","n/e","","1025","6","n/e","n/e","5974","458","n/e","0","260","2170","1556"
"Belgium (BE)","03.01.2022 03:00 - 03.01.2022 04:00 (UTC)","161","n/e","n/e","1067","n/e","0","n/e","n/e","n/e","","886","6","n/e","n/e","5973","476","n/e","0","262","2170","1425"
"Belgium (BE)","03.01.2022 04:00 - 03.01.2022 05:00 (UTC)","158","n/e","n/e","1081","n/e","0","n/e","n/e","n/e","","811","6","n/e","n/e","5973","487","n/e","0","266","2158","1368"
"Belgium (BE)","03.01.2022 05:00 - 03.01.2022 06:00 (UTC)","189","n/e","n/e","1063","n/e","0","n/e","n/e","n/e","","184","6","n/e","n/e","5971","514","n/e","0","260","2139","1495"
"Belgium (BE)","03.01.2022 06:00 - 03.01.2022 07:00 (UTC)","227","n/e","n/e","1130","n/e","0","n/e","n/e","n/e","","155","6","n/e","n/e","5969","521","n/e","0","264","2139","1470"
"Belgium (BE)","03.01.2022 07:00 - 03.01.2022 08:00 (UTC)","284","n/e","n/e","1335","n/e","0","n/e","n/e","n/e","82","0","7","n/e","n/e","5975","588","n/e","0","275","2152","1388"
"Belgium (BE)","03.01.2022 08:00 - 03.01.2022 09:00 (UTC)","297","n/e","n/e","1467","n/e","0","n/e","n/e","n/e","138","","7","n/e","n/e","5977","623","n/e","58","271","2144","1330"
"Belgium (BE)","03.01.2022 09:00 - 03.01.2022 10:00 (UTC)","297","n/e","n/e","1560","n/e","0","n/e","n/e","n/e","30","1","7","n/e","n/e","5976","613","n/e","156","274","2137","1347"
"Belgium (BE)","03.01.2022 10:00 - 03.01.2022 11:00 (UTC)","297","n/e","n/e","1538","n/e","0","n/e","n/e","n/e","2","46","7","n/e","n/e","5975","641","n/e","195","268","2155","1333"
"Belgium (BE)","03.01.2022 11:00 - 03.01.2022 12:00 (UTC)","296","n/e","n/e","1454","n/e","0","n/e","n/e","n/e","32","","7","n/e","n/e","5971","692","n/e","183","270","2146","1405"
"Belgium (BE)","03.01.2022 12:00 - 03.01.2022 13:00 (UTC)","295","n/e","n/e","1365","n/e","0","n/e","n/e","n/e","32","","7","n/e","n/e","5974","719","n/e","171","277","2138","1447"
"Belgium (BE)","03.01.2022 13:00 - 03.01.2022 14:00 (UTC)","297","n/e","n/e","1277","n/e","0","n/e","n/e","n/e","32","","7","n/e","n/e","5977","741","n/e","145","276","2139","1524"
"Belgium (BE)","03.01.2022 14:00 - 03.01.2022 15:00 (UTC)","294","n/e","n/e","1306","n/e","0","n/e","n/e","n/e","59","","7","n/e","n/e","5982","741","n/e","80","276","2125","1379"
"Belgium (BE)","03.01.2022 15:00 - 03.01.2022 16:00 (UTC)","295","n/e","n/e","1355","n/e","0","n/e","n/e","n/e","295","","7","n/e","n/e","5982","732","n/e","9","277","2094","1103"
"Belgium (BE)","03.01.2022 16:00 - 03.01.2022 17:00 (UTC)","295","n/e","n/e","1439","n/e","0","n/e","n/e","n/e","886","","7","n/e","n/e","5977","747","n/e","0","280","1925","1169"
"Belgium (BE)","03.01.2022 17:00 - 03.01.2022 18:00 (UTC)","293","n/e","n/e","1677","n/e","0","n/e","n/e","n/e","970","","7","n/e","n/e","5976","804","n/e","0","280","1720","1005"
"Belgium (BE)","03.01.2022 18:00 - 03.01.2022 19:00 (UTC)","293","n/e","n/e","1298","n/e","0","n/e","n/e","n/e","799","","7","n/e","n/e","5976","818","n/e","0","280","1674","733"
"Belgium (BE)","03.01.2022 19:00 - 03.01.2022 20:00 (UTC)","289","n/e","n/e","1380","n/e","0","n/e","n/e","n/e","753","","7","n/e","n/e","5973","722","n/e","0","271","1552","470"
"Belgium (BE)","03.01.2022 20:00 - 03.01.2022 21:00 (UTC)","287","n/e","n/e","1307","n/e","0","n/e","n/e","n/e","504","","6","n/e","n/e","5973","755","n/e","0","266","1356","294"
"Belgium (BE)","03.01.2022 21:00 - 03.01.2022 22:00 (UTC)","286","n/e","n/e","1295","n/e","0","n/e","n/e","n/e","196","","6","n/e","n/e","5972","743","n/e","0","265","1180","251"
"Belgium (BE)","03.01.2022 22:00 - 03.01.2022 23:00 (UTC)","284","n/e","n/e","1290","n/e","0","n/e","n/e","n/e","8","63","6","n/e","n/e","5974","673","n/e","0","264","1323","206"
"Belgium (BE)","03.01.2022 23:00 - 04.01.2022 00:00 (UTC)","281","n/e","n/e","1281","n/e","0","n/e","n/e","n/e","","804","6","n/e","n/e","5969","611","n/e","0","264","1380","175"
"Belgium (BE)","04.01.2022 00:00 - 04.01.2022 01:00 (UTC)","283","n/e","n/e","1236","n/e","0","n/e","n/e","n/e","","1048","6","n/e","n/e","5971","618","n/e","0","269","1241","176"
"Belgium (BE)","04.01.2022 01:00 - 04.01.2022 02:00 (UTC)","285","n/e","n/e","1248","n/e","0","n/e","n/e","n/e","","1037","6","n/e","n/e","5972","566","n/e","0","273","1336","148"
"Belgium (BE)","04.01.2022 02:00 - 04.01.2022 03:00 (UTC)","284","n/e","n/e","1264","n/e","0","n/e","n/e","n/e","","1023","6","n/e","n/e","5973","547","n/e","0","266","1167","179"
"Belgium (BE)","04.01.2022 03:00 - 04.01.2022 04:00 (UTC)","285","n/e","n/e","1276","n/e","0","n/e","n/e","n/e","","944","6","n/e","n/e","5975","571","n/e","0","265","902","154"
"Belgium (BE)","04.01.2022 04:00 - 04.01.2022 05:00 (UTC)","284","n/e","n/e","1165","n/e","0","n/e","n/e","n/e","","731","6","n/e","n/e","5976","623","n/e","0","268","818","162"
"Belgium (BE)","04.01.2022 05:00 - 04.01.2022 06:00 (UTC)","278","n/e","n/e","1262","n/e","0","n/e","n/e","n/e","135","9","6","n/e","n/e","5975","680","n/e","0","271","813","154"
"Belgium (BE)","04.01.2022 06:00 - 04.01.2022 07:00 (UTC)","288","n/e","n/e","1347","n/e","0","n/e","n/e","n/e","465","","6","n/e","n/e","5973","830","n/e","0","282","734","145"
"Belgium (BE)","04.01.2022 07:00 - 04.01.2022 08:00 (UTC)","293","n/e","n/e","1584","n/e","0","n/e","n/e","n/e","621","","7","n/e","n/e","5974","862","n/e","0","281","642","217"
"Belgium (BE)","04.01.2022 08:00 - 04.01.2022 09:00 (UTC)","294","n/e","n/e","1636","n/e","0","n/e","n/e","n/e","427","","7","n/e","n/e","5973","805","n/e","21","274","655","294"
"Belgium (BE)","04.01.2022 09:00 - 04.01.2022 10:00 (UTC)","293","n/e","n/e","1753","n/e","0","n/e","n/e","n/e","140","","7","n/e","n/e","5972","761","n/e","104","260","242","391"
"Belgium (BE)","04.01.2022 10:00 - 04.01.2022 11:00 (UTC)","297","n/e","n/e","1795","n/e","0","n/e","n/e","n/e","210","","7","n/e","n/e","5971","815","n/e","204","240","294","406"
"Belgium (BE)","04.01.2022 11:00 - 04.01.2022 12:00 (UTC)","295","n/e","n/e","1803","n/e","0","n/e","n/e","n/e","223","","7","n/e","n/e","5966","845","n/e","221","247","312","432"
"Belgium (BE)","04.01.2022 12:00 - 04.01.2022 13:00 (UTC)","295","n/e","n/e","1759","n/e","0","n/e","n/e","n/e","4","0","7","n/e","n/e","5966","854","n/e","212","243","562","433"
"Belgium (BE)","04.01.2022 13:00 - 04.01.2022 14:00 (UTC)","298","n/e","n/e","1756","n/e","0","n/e","n/e","n/e","","1","7","n/e","n/e","5968","828","n/e","151","257","797","511"
"Belgium (BE)","04.01.2022 14:00 - 04.01.2022 15:00 (UTC)","300","n/e","n/e","1777","n/e","0","n/e","n/e","n/e","148","0","7","n/e","n/e","5972","827","n/e","63","273","631","443"
"Belgium (BE)","04.01.2022 15:00 - 04.01.2022 16:00 (UTC)","299","n/e","n/e","1754","n/e","0","n/e","n/e","n/e","206","","7","n/e","n/e","5970","853","n/e","11","277","969","449"
"Belgium (BE)","04.01.2022 16:00 - 04.01.2022 17:00 (UTC)","295","n/e","n/e","1827","n/e","0","n/e","n/e","n/e","788","","7","n/e","n/e","5968","855","n/e","0","277","860","524"
"Belgium (BE)","04.01.2022 17:00 - 04.01.2022 18:00 (UTC)","290","n/e","n/e","2253","n/e","0","n/e","n/e","n/e","648","","7","n/e","n/e","5968","853","n/e","0","273","800","457"
"Belgium (BE)","04.01.2022 18:00 - 04.01.2022 19:00 (UTC)","293","n/e","n/e","2193","n/e","0","n/e","n/e","n/e","382","","7","n/e","n/e","5969","848","n/e","0","277","1328","425"
"Belgium (BE)","04.01.2022 19:00 - 04.01.2022 20:00 (UTC)","290","n/e","n/e","1893","n/e","0","n/e","n/e","n/e","90","","7","n/e","n/e","5971","838","n/e","0","262","1185","517"
"Belgium (BE)","04.01.2022 20:00 - 04.01.2022 21:00 (UTC)","288","n/e","n/e","1792","n/e","0","n/e","n/e","n/e","160","","6","n/e","n/e","5973","834","n/e","0","258","1400","815"
"Belgium (BE)","04.01.2022 21:00 - 04.01.2022 22:00 (UTC)","288","n/e","n/e","1503","n/e","0","n/e","n/e","n/e","","78","6","n/e","n/e","5974","763","n/e","0","262","1570","786"
"Belgium (BE)","04.01.2022 22:00 - 04.01.2022 23:00 (UTC)","277","n/e","n/e","1432","n/e","0","n/e","n/e","n/e","47","","6","n/e","n/e","5980","713","n/e","0","262","1651","693"
"Belgium (BE)","04.01.2022 23:00 - 05.01.2022 00:00 (UTC)","276","n/e","n/e","1511","n/e","0","n/e","n/e","n/e","8","15","6","n/e","n/e","5977","774","n/e","0","262","1840","546"
"Belgium (BE)","05.01.2022 00:00 - 05.01.2022 01:00 (UTC)","277","n/e","n/e","1545","n/e","0","n/e","n/e","n/e","","866","6","n/e","n/e","5979","788","n/e","0","256","1998","625"
"Belgium (BE)","05.01.2022 01:00 - 05.01.2022 02:00 (UTC)","282","n/e","n/e","1261","n/e","0","n/e","n/e","n/e","","1038","6","n/e","n/e","5979","762","n/e","0","254","2091","677"
"Belgium (BE)","05.01.2022 02:00 - 05.01.2022 03:00 (UTC)","286","n/e","n/e","1199","n/e","0","n/e","n/e","n/e","","1159","6","n/e","n/e","5980","644","n/e","0","258","2154","749"
"Belgium (BE)","05.01.2022 03:00 - 05.01.2022 04:00 (UTC)","284","n/e","n/e","1227","n/e","0","n/e","n/e","n/e","","1150","6","n/e","n/e","5983","631","n/e","0","264","2160","792"
"Belgium (BE)","05.01.2022 04:00 - 05.01.2022 05:00 (UTC)","289","n/e","n/e","1285","n/e","0","n/e","n/e","n/e","","1136","6","n/e","n/e","5982","666","n/e","0","260","2163","841"
"Belgium (BE)","05.01.2022 05:00 - 05.01.2022 06:00 (UTC)","289","n/e","n/e","1319","n/e","0","n/e","n/e","n/e","","553","6","n/e","n/e","5983","714","n/e","0","265","2161","936"
"Belgium (BE)","05.01.2022 06:00 - 05.01.2022 07:00 (UTC)","287","n/e","n/e","1352","n/e","0","n/e","n/e","n/e","119","1","6","n/e","n/e","5980","790","n/e","0","262","2155","1084"
"Belgium (BE)","05.01.2022 07:00 - 05.01.2022 08:00 (UTC)","287","n/e","n/e","1375","n/e","0","n/e","n/e","n/e","402","","7","n/e","n/e","5980","845","n/e","0","261","2149","1169"
"Belgium (BE)","05.01.2022 08:00 - 05.01.2022 09:00 (UTC)","289","n/e","n/e","1448","n/e","0","n/e","n/e","n/e","243","","7","n/e","n/e","5978","858","n/e","66","264","2129","1116"
"Belgium (BE)","05.01.2022 09:00 - 05.01.2022 10:00 (UTC)","280","n/e","n/e","1419","n/e","0","n/e","n/e","n/e","215","","7","n/e","n/e","5976","868","n/e","237","250","2038","1099"
"Belgium (BE)","05.01.2022 10:00 - 05.01.2022 11:00 (UTC)","294","n/e","n/e","1508","n/e","0","n/e","n/e","n/e","212","","7","n/e","n/e","5975","880","n/e","384","257","1971","1105"
"Belgium (BE)","05.01.2022 11:00 - 05.01.2022 12:00 (UTC)","298","n/e","n/e","1494","n/e","0","n/e","n/e","n/e","286","","7","n/e","n/e","5976","892","n/e","434","269","1848","1082"
"Belgium (BE)","05.01.2022 12:00 - 05.01.2022 13:00 (UTC)","304","n/e","n/e","1423","n/e","0","n/e","n/e","n/e","22","54","7","n/e","n/e","5967","839","n/e","589","273","1767","1000"
"Belgium (BE)","05.01.2022 13:00 - 05.01.2022 14:00 (UTC)","315","n/e","n/e","1512","n/e","0","n/e","n/e","n/e","35","26","7","n/e","n/e","5971","805","n/e","446","275","1693","841"
"Belgium (BE)","05.01.2022 14:00 - 05.01.2022 15:00 (UTC)","316","n/e","n/e","1952","n/e","0","n/e","n/e","n/e","77","","7","n/e","n/e","5973","846","n/e","164","277","1657","860"
"Belgium (BE)","05.01.2022 15:00 - 05.01.2022 16:00 (UTC)","312","n/e","n/e","1748","n/e","0","n/e","n/e","n/e","18","84","7","n/e","n/e","5975","846","n/e","22","274","1819","851"
"Belgium (BE)","05.01.2022 16:00 - 05.01.2022 17:00 (UTC)","312","n/e","n/e","1837","n/e","0","n/e","n/e","n/e","641","","7","n/e","n/e","5973","851","n/e","0","275","1690","844"
"Belgium (BE)","05.01.2022 17:00 - 05.01.2022 18:00 (UTC)","314","n/e","n/e","2090","n/e","0","n/e","n/e","n/e","965","","7","n/e","n/e","5973","879","n/e","0","281","1611","798"
"Belgium (BE)","05.01.2022 18:00 - 05.01.2022 19:00 (UTC)","310","n/e","n/e","2148","n/e","0","n/e","n/e","n/e","625","","7","n/e","n/e","5977","903","n/e","0","276","1632","781"
"Belgium (BE)","05.01.2022 19:00 - 05.01.2022 20:00 (UTC)","290","n/e","n/e","2029","n/e","0","n/e","n/e","n/e","128","","7","n/e","n/e","5978","900","n/e","0","265","1534","721"
"Belgium (BE)","05.01.2022 20:00 - 05.01.2022 21:00 (UTC)","286","n/e","n/e","1704","n/e","0","n/e","n/e","n/e","39","11","6","n/e","n/e","5977","877","n/e","0","263","1402","661"
"Belgium (BE)","05.01.2022 21:00 - 05.01.2022 22:00 (UTC)","289","n/e","n/e","1545","n/e","0","n/e","n/e","n/e","196","2","6","n/e","n/e","5978","801","n/e","0","266","1238","592"
"Belgium (BE)","05.01.2022 22:00 - 05.01.2022 23:00 (UTC)","290","n/e","n/e","1584","n/e","0","n/e","n/e","n/e","244","","6","n/e","n/e","5976","854","n/e","0","263","913","580"
"Belgium (BE)","05.01.2022 23:00 - 06.01.2022 00:00 (UTC)","291","n/e","n/e","1512","n/e","0","n/e","n/e","n/e","","679","6","n/e","n/e","5976","871","n/e","0","264","949","481"
"Belgium (BE)","06.01.2022 00:00 - 06.01.2022 01:00 (UTC)","293","n/e","n/e","1479","n/e","0","n/e","n/e","n/e","","789","6","n/e","n/e","5973","834","n/e","0","264","689","393"
"Belgium (BE)","06.01.2022 01:00 - 06.01.2022 02:00 (UTC)","291","n/e","n/e","1605","n/e","0","n/e","n/e","n/e","","293","6","n/e","n/e","5974","778","n/e","0","263","565","378"
"Belgium (BE)","06.01.2022 02:00 - 06.01.2022 03:00 (UTC)","291","n/e","n/e","1864","n/e","0","n/e","n/e","n/e","","653","6","n/e","n/e","5976","734","n/e","0","261","460","383"
"Belgium (BE)","06.01.2022 03:00 - 06.01.2022 04:00 (UTC)","293","n/e","n/e","1813","n/e","0","n/e","n/e","n/e","","803","6","n/e","n/e","5977","717","n/e","0","259","306","337"
"Belgium (BE)","06.01.2022 04:00 - 06.01.2022 05:00 (UTC)","294","n/e","n/e","2074","n/e","0","n/e","n/e","n/e","","376","6","n/e","n/e","5979","711","n/e","0","263","179","203"
"Belgium (BE)","06.01.2022 05:00 - 06.01.2022 06:00 (UTC)","288","n/e","n/e","2209","n/e","0","n/e","n/e","n/e","298","","6","n/e","n/e","5981","751","n/e","0","258","109","129"
